country,year,parity,mean_age_at_birth,n
Cote d'Ivoire,2011,9,19.346949857824065,434
Cote d'Ivoire,2011,10,18.66319656655205,220
Cote d'Ivoire,2011,11,17.690218281894747,94
Cote d'Ivoire,2011,12,17.160816373889393,37
Cote d'Ivoire,2011,13,17.137168521492455,8
Cote d'Ivoire,2011,14,16.280741458590796,5
Cote d'Ivoire,2011,15,17.411280304511905,2
Cote d'Ivoire,2021,1,28.12990852541274,10942
Cote d'Ivoire,2021,2,26.1698279560437,8655
Cote d'Ivoire,2021,3,24.527322706826435,6721
Cote d'Ivoire,2021,4,23.139066665826025,4970
Cote d'Ivoire,2021,5,22.211404317484536,3460
Cote d'Ivoire,2021,6,21.270303207069098,2282
Cote d'Ivoire,2021,7,20.473322024325594,1410
Cote d'Ivoire,2021,8,19.600403268351112,800
Cote d'Ivoire,2021,9,18.9329149519337,395
Cote d'Ivoire,2021,10,18.067642777611866,216
Cote d'Ivoire,2021,11,17.305365434190723,75
Cote d'Ivoire,2021,12,17.678019434501266,29
Cote d'Ivoire,2021,13,17.497631384737932,10
Cote d'Ivoire,2021,14,16.007223273112736,5
Cote d'Ivoire,2021,15,18.52480281080841,2
Cote d'Ivoire,2021,16,16.038633741528493,2
Cote d'Ivoire,2021,17,25.5,1
Cote d'Ivoire,2021,18,24.25,1
Cote d'Ivoire,2021,19,23.166666666666668,1
Cote d'Ivoire,2021,20,21.583333333333332,1
Kenya,1993,1,27.548742102502374,5415
Kenya,1993,2,26.191795406144326,4481
Kenya,1993,3,25.140343425433954,3649
Kenya,1993,4,24.155127999358903,2943
Kenya,1993,5,23.262931005029948,2306
Kenya,1993,6,22.481516812497063,1725
Kenya,1993,7,21.694973029133312,1258
Kenya,1993,8,20.9537569659837,887
Kenya,1993,9,20.15157759764558,575
Kenya,1993,10,19.76214564207418,328
Kenya,1993,11,19.32465907432924,172
Kenya,1993,12,18.91402883681787,88
Kenya,1993,13,18.554341542394894,42
Kenya,1993,14,18.812539377663725,17
Kenya,1993,15,19.223673033429,8
Kenya,1993,16,21.294012803880623,4
Kenya,1993,17,13.666666666666668,1
Kenya,1998,1,27.278992581573636,5717
Kenya,1998,2,25.739896762873787,4618
Kenya,1998,3,24.631154613661376,3626
Kenya,1998,4,23.59509812409153,2849
Kenya,1998,5,22.67453454850547,2159
Kenya,1998,6,21.73072967281187,1617
Kenya,1998,7,20.916087168196285,1108
Kenya,1998,8,20.117472214159477,749
Kenya,1998,9,19.549031661802136,474
Kenya,1998,10,18.855799428870892,247
Kenya,1998,11,18.077805289725955,108
Kenya,1998,12,17.46823419994212,55
Kenya,1998,13,16.560803723945085,17
Kenya,1998,14,17.371637404392335,5
Kenya,1998,15,16.833333333333332,2
Kenya,2003,1,27.435963201212505,5865
Kenya,2003,2,25.78288152643416,4603
Kenya,2003,3,24.53964183046052,3550
Kenya,2003,4,23.578446108886748,2624
Kenya,2003,5,22.70895599459706,1893
Kenya,2003,6,21.843365393521495,1344
Kenya,2003,7,21.124035895700402,920
Kenya,2003,8,20.24020949250059,601
Kenya,2003,9,19.53699984439474,339
Kenya,2003,10,18.88232501790465,194
Kenya,2003,11,18.761910794287264,79
Kenya,2003,12,18.169740549650882,41
Kenya,2003,13,18.272704208491845,12
Kenya,2003,14,16.61304228424505,7
Kenya,2003,15,13.416666666666664,1
Kenya,2003,16,12.416666666666666,1
Kenya,2008,1,27.492125834071583,6102
Kenya,2008,2,25.547194818805714,4920
Kenya,2008,3,24.337080995116366,3709
Kenya,2008,4,23.302991697297276,2669
Kenya,2008,5,22.479485733120804,1884
Kenya,2008,6,21.649381296600662,1320
Kenya,2008,7,21.166811108387787,846
Kenya,2008,8,20.258312967738096,521
Kenya,2008,9,19.295369679049923,289
Kenya,2008,10,19.082606815644237,148
Kenya,2008,11,18.51998245875003,73
Kenya,2008,12,18.490070610438767,32
Kenya,2008,13,17.68239614627109,13
Kenya,2008,14,17.436907244696535,4
Kenya,2008,15,15.592837822013484,4
Kenya,2014,1,27.43241459133736,23245
Kenya,2014,2,25.220434690005085,18819
Kenya,2014,3,23.905114371026674,14081
Kenya,2014,4,23.01474601831276,9963
Kenya,2014,5,22.333923807794406,6746
Kenya,2014,6,21.54763544739169,4534
Kenya,2014,7,20.90171470022071,2878
Kenya,2014,8,20.306366534625234,1672
Kenya,2014,9,19.880555347687608,882
Kenya,2014,10,19.02812983972661,461
Kenya,2014,11,18.28229745397213,210
Kenya,2014,12,18.246820116095012,72
Kenya,2014,13,17.30923957110364,22
Kenya,2014,14,17.40632419586407,5
Kenya,2014,15,17.083333333333332,1
Kenya,2022,1,27.730464275186346,23343
Kenya,2022,2,25.245599210799202,18224
Kenya,2022,3,23.525007636378863,13109
Kenya,2022,4,22.3456931451057,8735
Kenya,2022,5,21.64320314857549,5647
Kenya,2022,6,21.006197667883963,3583
Kenya,2022,7,20.408612017219316,2206
Kenya,2022,8,20.034674666350636,1269
Kenya,2022,9,19.246139907194245,706
Kenya,2022,10,18.733336417224997,338
Kenya,2022,11,18.57244437988383,145
Kenya,2022,12,18.22999890313909,55
Kenya,2022,13,18.210718450190413,16
Kenya,2022,14,18.836998348598417,4
Kenya,2022,15,17.916666666666668,1
Lesotho,2004,1,27.328361769414737,4832
Lesotho,2004,2,25.77240269587416,3472
Lesotho,2004,3,24.587097360029382,2418
Lesotho,2004,4,23.6293721506068,1616
Lesotho,2004,5,22.616166172937238,1051
Lesotho,2004,6,21.76529791917993,657
Lesotho,2004,7,21.24020992113887,355
Lesotho,2004,8,20.708908872694543,178
Lesotho,2004,9,20.428575368194316,79
Lesotho,2004,10,20.418837620111212,29
Lesotho,2004,11,18.744641022794713,14
Lesotho,2004,12,17.67668890471387,7
Lesotho,2009,1,26.673775497021673,5191
Lesotho,2009,2,25.01874214172416,3558
Lesotho,2009,3,23.91086915946758,2332
Lesotho,2009,4,23.109509418649335,1466
Lesotho,2009,5,22.377543292142366,859
Lesotho,2009,6,21.72110299367042,495
Lesotho,2009,7,21.40675545194087,265
Lesotho,2009,8,20.885728777539377,142
Lesotho,2009,9,20.285652209360894,72
Lesotho,2009,10,19.65203768673359,33
Lesotho,2009,11,19.623946153825734,11
Lesotho,2009,12,17.910161376620096,4
Lesotho,2009,13,15.833333333333334,1
Lesotho,2014,1,26.701521059426224,4540
Lesotho,2014,2,24.60285215437274,3087
Lesotho,2014,3,23.44082389578872,1860
Lesotho,2014,4,22.849991364621918,1030
Lesotho,2014,5,22.397359677548707,576
Lesotho,2014,6,21.833558882029635,314
Lesotho,2014,7,21.40265062943218,159
Lesotho,2014,8,20.65680937508051,80
Lesotho,2014,9,20.006240995000933,37
Lesotho,2014,10,18.404864691107427,17
Lesotho,2014,11,18.206144807100564,7
Lesotho,2014,12,18.382895325743377,3
Lesotho,2023,1,27.150425016665636,4446
Lesotho,2023,2,24.352835707779825,2920
Lesotho,2023,3,22.88739979801862,1595
Lesotho,2023,4,22.234026125356547,772
Lesotho,2023,5,21.693793668787713,376
Lesotho,2023,6,21.045497211599987,196
Lesotho,2023,7,20.79676625941833,84
Lesotho,2023,8,21.23504607566199,35
Lesotho,2023,9,19.79735343621475,14
Lesotho,2023,10,19.133735927545406,6
Lesotho,2023,11,19,1
Liberia,2007,1,27.946225693936746,5701
Liberia,2007,2,26.33466670037349,4502
Liberia,2007,3,25.0504952225277,3546
Liberia,2007,4,23.91259901232015,2678
Liberia,2007,5,22.75190928029687,1960
Liberia,2007,6,21.93196277286304,1379
Liberia,2007,7,20.782162220397865,959
Liberia,2007,8,20.11996005951715,602
Liberia,2007,9,19.616931012552325,371
Liberia,2007,10,18.7794906926076,227
Liberia,2007,11,17.866522349323766,126
Liberia,2007,12,17.129262184906434,53
Liberia,2007,13,17.806122745590006,11
Liberia,2007,14,16.88824503043253,6
Liberia,2007,15,17.279491677480333,2
Liberia,2013,1,27.352148120546843,7559
Liberia,2013,2,25.6408179191137,6141
Liberia,2013,3,24.52766688806268,4876
Liberia,2013,4,23.467193829233793,3763
Liberia,2013,5,22.35073390621044,2870
Liberia,2013,6,21.454026618701324,2057
Liberia,2013,7,20.66144375901455,1410
Liberia,2013,8,20.10336329074821,919
Liberia,2013,9,19.13103524815931,593
Liberia,2013,10,18.59874430125866,340
Liberia,2013,11,18.453874617733813,159
Liberia,2013,12,18.299078096447484,77
Liberia,2013,13,18.42045310670985,23
Liberia,2013,14,19.055110832009614,10
Liberia,2013,15,19.494974458221698,4
Liberia,2013,16,16.545661317491923,2
Liberia,2013,17,15.833333333333336,1
Liberia,2019,1,27.308789220303687,6408
Liberia,2019,2,25.391594640935836,5097
Liberia,2019,3,24.145133456583032,4001
Liberia,2019,4,23.001136430053606,3081
Liberia,2019,5,22.027608838760788,2285
Liberia,2019,6,21.138209003456186,1592
Liberia,2019,7,20.260741851111035,1064
Liberia,2019,8,19.671878312382304,618
Liberia,2019,9,18.989333175396844,330
Liberia,2019,10,18.34829116107821,174
Liberia,2019,11,17.57805046349397,76
Liberia,2019,12,18.316662696064526,23
Liberia,2019,13,17.350132385175776,8
Liberia,2019,14,18.663601675812707,4
Liberia,2019,15,18.505828525996947,2
Liberia,2019,16,16.72074663486453,2
Madagascar,1992,1,27.373298630929124,4369
Madagascar,1992,2,26.175090906859893,3502
Madagascar,1992,3,25.147084562640142,2805
Madagascar,1992,4,24.23686541268017,2209
Madagascar,1992,5,23.395191912831006,1722
Madagascar,1992,6,22.570296338078457,1333
Madagascar,1992,7,21.782268499593584,1012
Madagascar,1992,8,20.89272970123791,747
Madagascar,1992,9,20.027756617137925,514
Madagascar,1992,10,19.41959375724887,336
Madagascar,1992,11,18.77807680925906,199
Madagascar,1992,12,18.21081694798323,107
Madagascar,1992,13,17.993709587855243,48
Madagascar,1992,14,17.861552033220974,15
Madagascar,1992,15,18.96147063746225,6
Madagascar,1992,16,19.23387262286004,4
Madagascar,1992,17,21,1
Madagascar,1992,18,17.5,1
Madagascar,1992,19,16.416666666666668,1
Madagascar,1997,1,27.345620671535485,5233
Madagascar,1997,2,26.0593783055723,4155
Madagascar,1997,3,25.100855666111844,3234
Madagascar,1997,4,24.331479271686273,2469
Madagascar,1997,5,23.45952067412961,1884
Madagascar,1997,6,22.647476418510838,1413
Madagascar,1997,7,21.69876957513848,1078
Madagascar,1997,8,20.63956222461754,825
Madagascar,1997,9,20.00377751347648,561
Madagascar,1997,10,19.033151058327583,376
Madagascar,1997,11,18.287308988863565,214
Madagascar,1997,12,17.678622405268964,113
Madagascar,1997,13,17.463199910539807,53
Madagascar,1997,14,16.727368439882643,28
Madagascar,1997,15,19.34460449704871,7
Madagascar,1997,16,18.974207461001964,4
Madagascar,1997,17,20.45338068232688,2
Madagascar,1997,18,18.769564394375422,2
Madagascar,1997,19,18.333333333333332,1
Madagascar,1997,20,13.166666666666664,1
Madagascar,2003,1,27.669026914344535,5845
Madagascar,2003,2,26.17316257853688,4593
Madagascar,2003,3,25.0800662326961,3314
Madagascar,2003,4,24.165930099754142,2302
Madagascar,2003,5,23.323905643319137,1621
Madagascar,2003,6,22.497593270092104,1126
Madagascar,2003,7,22.158318271906637,753
Madagascar,2003,8,21.290157195413528,514
Madagascar,2003,9,20.25665340761613,332
Madagascar,2003,10,19.676282940974342,198
Madagascar,2003,11,18.977749996800725,114
Madagascar,2003,12,18.76643280702037,56
Madagascar,2003,13,17.930893493174032,19
Madagascar,2003,14,16.95460650026019,8
Madagascar,2003,15,17.122170870908054,4
Madagascar,2008,1,27.56421935309763,12970
Madagascar,2008,2,25.956540401365658,10322
Madagascar,2008,3,24.87025838884505,7819
Madagascar,2008,4,24.07978346772722,5704
Madagascar,2008,5,23.34923817520276,4085
Madagascar,2008,6,22.598005563298393,2807
Madagascar,2008,7,21.92328266635779,1868
Madagascar,2008,8,21.262356508038916,1207
Madagascar,2008,9,20.40233163901326,771
Madagascar,2008,10,19.865830773258633,451
Madagascar,2008,11,19.219757172180447,248
Madagascar,2008,12,18.44979054777601,126
Madagascar,2008,13,18.073407658369444,51
Madagascar,2008,14,17.641019171020393,24
Madagascar,2008,15,18.415272095233128,7
Madagascar,2008,16,19.471730973467604,3
Madagascar,2008,17,19.916666666666668,1
Madagascar,2021,1,26.871004298629423,14317
Madagascar,2021,2,24.917229547316918,10934
Madagascar,2021,3,23.7240393276129,7854
Madagascar,2021,4,22.904226490766167,5331
Madagascar,2021,5,22.2946813005261,3555
Madagascar,2021,6,21.670601845123894,2334
Madagascar,2021,7,20.9527689186136,1490
Madagascar,2021,8,20.54220206754364,866
Madagascar,2021,9,20.305941412498935,490
Madagascar,2021,10,19.8774754288239,284
Madagascar,2021,11,19.19844106693366,145
Madagascar,2021,12,18.299836881613533,71
Madagascar,2021,13,17.79823518991899,29
Madagascar,2021,14,17.185003844439446,13
Madagascar,2021,15,15.544701561056081,6
Madagascar,2021,16,14.833333333333332,1
Malawi,1992,1,27.944308005164583,3718
Malawi,1992,2,26.573865668775458,3078
Malawi,1992,3,25.467697298766705,2527
Malawi,1992,4,24.48586314210302,2041
Malawi,1992,5,23.56439960184317,1587
Malawi,1992,6,22.76722440212133,1203
Malawi,1992,7,21.91467020867491,853
Malawi,1992,8,21.06007525007427,573
Malawi,1992,9,20.467819564416132,350
Malawi,1992,10,19.81432299225835,211
Malawi,1992,11,19.019137042492517,105
Malawi,1992,12,18.705210484072097,52
Malawi,1992,13,18.020088180758258,20
Malawi,1992,14,19.088984316147315,7
Malawi,1992,15,21.45500398493058,2
Malawi,1992,16,19.911244441396295,2
Malawi,1992,17,16,1
Malawi,2000,1,27.113370326327964,10337
Malawi,2000,2,25.774593418062395,8207
Malawi,2000,3,24.785716636734215,6379
Malawi,2000,4,24.02021037271351,4817
Malawi,2000,5,23.122389603660658,3633
Malawi,2000,6,22.271952877905246,2669
Malawi,2000,7,21.439929498151397,1814
Malawi,2000,8,20.693335944340202,1177
Malawi,2000,9,20.076688971548844,689
Malawi,2000,10,19.378793375236096,377
Malawi,2000,11,18.704975804152156,174
Malawi,2000,12,17.974987337328972,87
Malawi,2000,13,17.257380440418938,37
Malawi,2000,14,16.999801138213293,17
Malawi,2000,15,15.722274445182626,5
Malawi,2000,16,19.51767421173496,2
Malawi,2004,1,26.862326028356705,9298
Malawi,2004,2,25.242117343959578,7556
Malawi,2004,3,24.207652172260314,5839
Malawi,2004,4,23.407139174998058,4386
Malawi,2004,5,22.74074965119046,3164
Malawi,2004,6,21.94680489046986,2225
Malawi,2004,7,21.1325567603207,1467
Malawi,2004,8,20.181520525170292,945
Malawi,2004,9,19.39358566881387,547
Malawi,2004,10,18.657808670839334,277
Malawi,2004,11,18.244645073553887,116
Malawi,2004,12,17.64090653968146,46
Malawi,2004,13,18.31650601013642,10
Malawi,2004,14,16.596230829484735,5
Malawi,2004,15,17.166666666666668,1
Malawi,2004,16,14.916666666666666,1
Malawi,2010,1,27.349869308647364,18041
Malawi,2010,2,25.539071433728587,15172
Malawi,2010,3,24.23911656042694,12105
Malawi,2010,4,23.230508996775733,9190
Malawi,2010,5,22.44498449039081,6617
Malawi,2010,6,21.69150757321084,4596
Malawi,2010,7,20.76079154892421,2999
Malawi,2010,8,20.116677456565903,1790
Malawi,2010,9,19.461643578682395,983
Malawi,2010,10,18.697881148540898,484
Malawi,2010,11,17.989663592675974,200
Malawi,2010,12,17.058982389891995,80
Malawi,2010,13,17.114019378600187,24
Malawi,2010,14,17.237883432499093,12
Malawi,2010,15,21.648009356113434,4
Malawi,2010,16,19.930584603818144,3
Malawi,2010,17,15.75,1
Malawi,2016,1,27.17162521179861,18988
Malawi,2016,2,25.293498861764817,15211
Malawi,2016,3,23.894429007120706,11690
Malawi,2016,4,22.814552647980854,8499
Malawi,2016,5,21.85045391677027,5826
Malawi,2016,6,21.02250301526995,3651
Malawi,2016,7,20.25609169639867,2135
Malawi,2016,8,19.54488930973966,1164
Malawi,2016,9,19.08830535475119,540
Malawi,2016,10,18.774717647402742,240
Malawi,2016,11,18.695080730967785,86
Malawi,2016,12,17.763181812636784,33
Malawi,2016,13,18.938474561978662,7
Malawi,2016,14,19.270901957759914,3
Malawi,2016,15,12.75,1
Mali,1995,1,28.209805820528196,7935
Mali,1995,2,26.801764446104947,6727
Mali,1995,3,25.68757334747234,5674
Mali,1995,4,24.693859649759045,4691
Mali,1995,5,23.60134271453501,3806
Mali,1995,6,22.594555899411176,3007
Mali,1995,7,21.67621954365117,2248
Mali,1995,8,20.85421885165751,1595
Mali,1995,9,20.059888061580253,1060
Mali,1995,10,19.35585964464662,628
Mali,1995,11,18.564288728770176,337
Mali,1995,12,18.381088610494988,124
Mali,1995,13,17.66296404390162,56
Mali,1995,14,17.52856855995846,24
Mali,1995,15,19.028131207788533,5
Mali,1995,16,18.259113138071285,3
Mali,1995,17,15.75,1
Mali,2001,1,28.232054400005538,10379
Mali,2001,2,26.792871484896885,8721
Mali,2001,3,25.64783246147563,7251
Mali,2001,4,24.62426580995048,5988
Mali,2001,5,23.671026634499444,4789
Mali,2001,6,22.737835555942905,3742
Mali,2001,7,21.801161311925597,2823
Mali,2001,8,20.82934626477903,2038
Mali,2001,9,20.09974766212098,1295
Mali,2001,10,19.456677198194388,746
Mali,2001,11,18.928607547651406,388
Mali,2001,12,18.14179489951537,169
Mali,2001,13,18.24555123733073,50
Mali,2001,14,18.164305006256885,15
Mali,2001,15,16.161029772881246,8
Mali,2001,16,14.9582106794308,5
Mali,2006,1,27.749960742401736,11566
Mali,2006,2,26.230351039602102,9732
Mali,2006,3,25.14053114220508,8021
Mali,2006,4,24.11572069177119,6473
Mali,2006,5,23.18462581227106,5084
Mali,2006,6,22.361905001777064,3908
Mali,2006,7,21.516695576286153,2844
Mali,2006,8,20.689986101861287,1952
Mali,2006,9,19.815392049938566,1233
Mali,2006,10,18.875642967560513,755
Mali,2006,11,18.57989151452414,356
Mali,2006,12,17.942100752204478,161
Mali,2006,13,18.110477878714555,41
Mali,2006,14,17.793375507218027,12
Mali,2006,15,18.666666666666668,1
Mali,2006,16,16.5,1
Mali,2012,1,27.66575423963201,8480
Mali,2012,2,25.883682393648986,7101
Mali,2012,3,24.51626595369612,5705
Mali,2012,4,23.311731807598264,4368
Mali,2012,5,22.335193825639422,3150
Mali,2012,6,21.724779098686977,2063
Mali,2012,7,20.856927371917386,1300
Mali,2012,8,20.085069647607618,788
Mali,2012,9,19.236706090599,452
Mali,2012,10,18.275668542436417,241
Mali,2012,11,18.090619414893137,106
Mali,2012,12,17.89523620679657,35
Mali,2012,13,17.965077701284446,10
Mali,2012,14,19.62524303412201,3
Mali,2012,15,15.916666666666666,1
Mali,2018,1,28.03476280549822,8143
Mali,2018,2,26.515087795965496,6719
Mali,2018,3,25.227249348804108,5413
Mali,2018,4,23.98084246362917,4214
Mali,2018,5,22.979698040324248,3135
Mali,2018,6,22.06993665863948,2206
Mali,2018,7,21.21161001376552,1492
Mali,2018,8,20.336030553085532,954
Mali,2018,9,19.51608632457703,573
Mali,2018,10,18.84100197950288,307
Mali,2018,11,17.88787078006259,142
Mali,2018,12,17.573900935070366,55
Mali,2018,13,17.285111236893474,16
Mali,2018,14,16.788770550750858,7
Mali,2018,15,15.678685459798535,2
Mali,2018,16,14.583333333333334,1
Mauritania,2021,1,29.156770762608286,10039
Mauritania,2021,2,27.48219422314852,8157
Mauritania,2021,3,26.217567391023643,6437
Mauritania,2021,4,24.998311287150404,4932
Mauritania,2021,5,23.896093929796177,3631
Mauritania,2021,6,22.965832877880317,2546
Mauritania,2021,7,22.141826091851957,1697
Mauritania,2021,8,21.24996655420976,1067
Mauritania,2021,9,20.411944510787247,631
Mauritania,2021,10,19.6686373657357,345
Mauritania,2021,11,18.842822996223493,183
Mauritania,2021,12,17.824423132222257,83
Mauritania,2021,13,16.543416877317476,33
Mauritania,2021,14,16.705096345605522,8
Mauritania,2021,15,15.84245961867683,2
Mauritania,2021,16,14,1
Mauritania,2021,17,12.416666666666664,1
Mozambique,1997,1,26.948713286618837,6798
Mozambique,1997,2,25.419730484607946,5370
Mozambique,1997,3,24.320599078674217,4139
Mozambique,1997,4,23.357515833876914,3117
Mozambique,1997,5,22.439396271661334,2268
Mozambique,1997,6,21.652260576907988,1599
Mozambique,1997,7,20.62424335010751,1056
Mozambique,1997,8,20.130897262881906,657
Mozambique,1997,9,19.318044305391314,367
Mozambique,1997,10,17.905899183979745,220
Mozambique,1997,11,17.651589136615883,94
Mozambique,1997,12,17.050325430116192,48
Mozambique,1997,13,16.722518253061327,13
Mozambique,1997,14,16.988118397159624,4
Mozambique,1997,15,17.640968818735836,2
Mozambique,2003,1,26.917732522744103,9732
Mozambique,2003,2,25.45178726914099,7706
Mozambique,2003,3,24.348740070857,5959
Mozambique,2003,4,23.451274556247665,4529
Mozambique,2003,5,22.478931953020275,3359
Mozambique,2003,6,21.732231023709126,2327
Mozambique,2003,7,20.868796092222585,1599
Mozambique,2003,8,20.132832000225985,1024
Mozambique,2003,9,19.137463465955367,609
Mozambique,2003,10,18.445565728689203,337
Mozambique,2003,11,18.012230540207987,161
Mozambique,2003,12,17.05708571609946,69
Mozambique,2003,13,16.048352031648857,22
Mozambique,2003,14,16.050688554356473,7
Mozambique,2003,15,12.424925805714864,3
Mozambique,2011,1,27.32384497904419,10624
Mozambique,2011,2,25.78678973513274,8350
Mozambique,2011,3,24.59035872239093,6360
Mozambique,2011,4,23.545664351564124,4650
Mozambique,2011,5,22.6525704886139,3207
Mozambique,2011,6,21.69407746364917,2105
Mozambique,2011,7,20.693625937760366,1300
Mozambique,2011,8,19.94994884780089,707
Mozambique,2011,9,19.01808664485304,380
Mozambique,2011,10,18.489769821311857,176
Mozambique,2011,11,18.244747014008514,78
Mozambique,2011,12,16.613104203951863,25
Mozambique,2011,13,15.664818361472983,14
Mozambique,2011,14,17.157824734923906,5
Mozambique,2011,15,15.015551449655486,3
Mozambique,2022,1,26.874381956761464,9956
Mozambique,2022,2,24.98099590677111,7773
Mozambique,2022,3,23.688394609671462,5754
Mozambique,2022,4,22.87873951272879,4036
Mozambique,2022,5,22.172840616713746,2675
Mozambique,2022,6,21.33736523559577,1666
Mozambique,2022,7,20.47671758516567,987
Mozambique,2022,8,19.621367596443296,560
Mozambique,2022,9,19.270114970509496,283
Mozambique,2022,10,18.439977952220833,131
Mozambique,2022,11,17.937151825849867,55
Mozambique,2022,12,16.09244568372679,17
Mozambique,2022,13,14.655120803446344,5
Mozambique,2022,14,13.666666666666666,1
Mozambique,2022,15,12,1
Namibia,1992,1,27.90513079811679,3710
Namibia,1992,2,26.815085427198966,2736
Namibia,1992,3,25.672632257479872,2094
Namibia,1992,4,25.14132263995491,1527
Namibia,1992,5,24.509495881888544,1106
Namibia,1992,6,23.68964752580941,814
Namibia,1992,7,22.974398087112668,563
Namibia,1992,8,22.32257570592249,363
Namibia,1992,9,21.190324435857004,232
Namibia,1992,10,20.74916598809163,123
Namibia,1992,11,20.430844124809237,62
Namibia,1992,12,19.27477841255507,29
Namibia,1992,13,20.608906372362167,8
Namibia,1992,14,21.25,4
Namibia,1992,15,21.25,1
Namibia,2000,1,27.724067360669206,4780
Namibia,2000,2,26.282601360544056,3476
Namibia,2000,3,25.08234670450672,2426
Namibia,2000,4,24.151759808914708,1619
Namibia,2000,5,23.459009769524513,1023
Namibia,2000,6,22.617746267420767,693
Namibia,2000,7,21.85501503531935,437
Namibia,2000,8,21.285726972976082,241
Namibia,2000,9,20.736120964764975,133
Namibia,2000,10,20.096018317746047,71
Namibia,2000,11,19.580956269308782,31
Namibia,2000,12,19.579577073471953,9
Namibia,2000,13,21.83354508771095,4
Namibia,2000,14,24.75,1
Namibia,2000,15,23.75,1
Namibia,2000,16,21.333333333333332,1
Namibia,2006,1,27.52172500836256,6636
Namibia,2006,2,25.7908217641509,4730
Namibia,2006,3,24.637850348129763,3142
Namibia,2006,4,23.79281094310521,2031
Namibia,2006,5,23.002299184124052,1273
Namibia,2006,6,22.072168556987755,800
Namibia,2006,7,21.474509360801065,454
Namibia,2006,8,20.89712029662125,237
Namibia,2006,9,20.187222960725304,130
Namibia,2006,10,19.42519285751548,60
Namibia,2006,11,19.399583985821334,20
Namibia,2006,12,17.86410120096234,6
Namibia,2006,13,15.481252358906266,3
Namibia,2013,1,27.759249166065228,6453
Namibia,2013,2,25.65101169365457,4611
Namibia,2013,3,24.283397277609463,2981
Namibia,2013,4,23.256180401510935,1788
Namibia,2013,5,22.518371558544846,1043
Namibia,2013,6,21.859878541496272,600
Namibia,2013,7,21.109024898264366,322
Namibia,2013,8,20.36345698190895,175
Namibia,2013,9,20.821946754056516,66
Namibia,2013,10,20.167521056389212,34
Namibia,2013,11,19.555853423436396,12
Namibia,2013,12,19.72398370928734,4
Namibia,2013,13,16.916666666666668,1
Niger,1992,1,27.150078140078637,5068
Niger,1992,2,25.656578991696605,4350
Niger,1992,3,24.500319328507768,3646
Niger,1992,4,23.57844722693151,2978
Niger,1992,5,22.632712548103004,2378
Niger,1992,6,21.745280048419822,1832
Niger,1992,7,21.038296114304114,1348
Niger,1992,8,20.38372871063964,934
Niger,1992,9,19.693985822766834,611
Niger,1992,10,18.739121234515768,375
Niger,1992,11,18.33919846811236,184
Niger,1992,12,17.535843873864653,86
Niger,1992,13,16.822170999667545,34
Niger,1992,14,16.876243478838756,13
Niger,1992,15,20.30740098568282,3
Niger,1992,16,17.916666666666668,1
Niger,1998,1,27.785266820571362,5921
Niger,1998,2,26.529989659726173,4986
Niger,1998,3,25.367989729190683,4226
Niger,1998,4,24.19626065179213,3597
Niger,1998,5,23.11231405747922,2957
Niger,1998,6,22.034360361487543,2377
Niger,1998,7,21.04235734882001,1800
Niger,1998,8,20.05264353886043,1298
Niger,1998,9,19.31589998429327,833
Niger,1998,10,18.64038048561109,495
Niger,1998,11,18.080484386294266,235
Niger,1998,12,17.81643773534766,101
Niger,1998,13,18.46967014458393,41
Niger,1998,14,17.501340516530387,13
Niger,1998,15,16.391302308839606,6
Niger,1998,16,15.52476280193514,2
Niger,2006,1,27.98268822507514,7205
Niger,2006,2,26.296282796993612,6191
Niger,2006,3,25.03973628125301,5192
Niger,2006,4,23.913808296324508,4295
Niger,2006,5,23.0586820611759,3435
Niger,2006,6,22.14305695936724,2672
Niger,2006,7,21.261841230928656,1989
Niger,2006,8,20.430149124376857,1422
Niger,2006,9,19.531163729744733,931
Niger,2006,10,18.854882075943152,563
Niger,2006,11,18.26623785753315,281
Niger,2006,12,17.779006384002706,123
Niger,2006,13,17.277979437644365,45
Niger,2006,14,16.625815548905184,21
Niger,2006,15,16.042948734034645,9
Niger,2006,16,14.44538795417017,3
Niger,2006,17,15.916666666666664,1
Niger,2012,1,28.32253912538751,9209
Niger,2012,2,26.652410629875792,8068
Niger,2012,3,25.368877194297262,6799
Niger,2012,4,24.269256333483806,5605
Niger,2012,5,23.283900820237406,4488
Niger,2012,6,22.26052862508219,3444
Niger,2012,7,21.465348057499728,2509
Niger,2012,8,20.767470468639925,1706
Niger,2012,9,20.01684625238162,1098
Niger,2012,10,19.338734303642408,642
Niger,2012,11,18.634012178100544,360
Niger,2012,12,18.01433332752927,176
Niger,2012,13,18.38701662874192,46
Niger,2012,14,17.337682907448958,22
Niger,2012,15,15.959583060642283,9
Niger,2012,16,14.56739678948024,2
Nigeria,1990,1,27.73847177935514,6477
Nigeria,1990,2,26.186666948421834,5451
Nigeria,1990,3,24.982242273529877,4467
Nigeria,1990,4,23.766508093266303,3565
Nigeria,1990,5,22.792382802028058,2746
Nigeria,1990,6,21.88946675352633,2005
Nigeria,1990,7,20.951013384021245,1408
Nigeria,1990,8,20.13869374940137,932
Nigeria,1990,9,19.56758764883687,546
Nigeria,1990,10,18.97066141116773,301
Nigeria,1990,11,18.81268781811557,128
Nigeria,1990,12,17.77613438471968,62
Nigeria,1990,13,17.66990945833885,27
