country,year,parity,mean_age_at_birth,n
Nigeria,1990,15,45.01591938199847,2
Nigeria,1999,1,19.32606962128008,5621
Nigeria,1999,2,21.873646525058938,4675
Nigeria,1999,3,24.20720489446135,3789
Nigeria,1999,4,26.40142001221132,2939
Nigeria,1999,5,28.28649068646192,2176
Nigeria,1999,6,30.183941030785924,1524
Nigeria,1999,7,31.841336365808992,1066
Nigeria,1999,8,33.419967433484395,691
Nigeria,1999,9,34.778758143031666,392
Nigeria,1999,10,36.33034907537714,233
Nigeria,1999,11,37.13781563181632,98
Nigeria,1999,12,38.31353342426967,46
Nigeria,1999,13,39.07433058453451,15
Nigeria,1999,14,40.47454902178022,10
Nigeria,1999,15,40.97380977295154,2
Nigeria,2003,1,18.87489756168801,5111
Nigeria,2003,2,21.259504455905795,4240
Nigeria,2003,3,23.41959496542473,3523
Nigeria,2003,4,25.506815311738936,2877
Nigeria,2003,5,27.48970407480073,2239
Nigeria,2003,6,29.282897594811995,1696
Nigeria,2003,7,31.09089237132603,1261
Nigeria,2003,8,32.7437818461775,885
Nigeria,2003,9,34.298606758097236,584
Nigeria,2003,10,35.589062592551144,344
Nigeria,2003,11,36.95163643878263,170
Nigeria,2003,12,37.72765907810717,69
Nigeria,2003,13,38.48981843100728,28
Nigeria,2003,14,40.332347247541094,11
Nigeria,2008,1,19.802525925503613,23751
Nigeria,2008,2,22.226184803463077,20113
Nigeria,2008,3,24.470447008257363,16575
Nigeria,2008,4,26.575468385194256,13163
Nigeria,2008,5,28.555785458003037,10084
Nigeria,2008,6,30.36757547109249,7387
Nigeria,2008,7,32.08930991021975,5274
Nigeria,2008,8,33.75652173175332,3606
Nigeria,2008,9,35.228129016102564,2252
Nigeria,2008,10,36.770285856617946,1362
Nigeria,2008,11,37.80608138938449,709
Nigeria,2008,12,39.11920834916223,349
Nigeria,2008,13,39.938580136147124,106
Nigeria,2008,14,39.99510575636765,48
Nigeria,2008,15,40.0102625306155,19
Nigeria,2008,16,42.44407001652789,7
Nigeria,2008,17,42.875,2
Nigeria,2008,18,45.083333333333336,1
Nigeria,2013,1,19.792270177198553,27451
Nigeria,2013,2,22.267121094397677,23052
Nigeria,2013,3,24.56516081293277,19040
Nigeria,2013,4,26.73988233537765,15202
Nigeria,2013,5,28.65099034479803,11551
Nigeria,2013,6,30.503110379596446,8382
Nigeria,2013,7,32.22741481307082,5801
Nigeria,2013,8,33.82017890066626,3813
Nigeria,2013,9,35.33920264479809,2400
Nigeria,2013,10,36.908568264398305,1412
Nigeria,2013,11,38.03487563930116,735
Nigeria,2013,12,39.39737045500746,367
Nigeria,2013,13,40.04585025844217,107
Nigeria,2013,14,40.27622169298779,44
Nigeria,2013,15,40.32635129391197,17
Nigeria,2013,16,39.378472082180394,7
Nigeria,2013,17,39.56690024609797,4
Nigeria,2013,18,44.666666666666664,1
Nigeria,2018,1,20.174564677789046,29992
Nigeria,2018,2,22.65855486914475,25343
Nigeria,2018,3,24.839409228853896,20584
Nigeria,2018,4,26.87302872438086,16157
Nigeria,2018,5,28.800509067561585,12091
Nigeria,2018,6,30.532727640641,8659
Nigeria,2018,7,32.19342792438422,5880
Nigeria,2018,8,33.90910927804962,3829
Nigeria,2018,9,35.51550338239923,2363
Nigeria,2018,10,36.90199112920713,1378
Nigeria,2018,11,38.12049570001177,729
Nigeria,2018,12,39.33970639402328,337
Nigeria,2018,13,39.87384937661995,133
Nigeria,2018,14,39.53984725682307,44
Nigeria,2018,15,40.15011759907988,19
Nigeria,2018,16,42.193544185765184,6
Nigeria,2018,17,38.833333333333336,1
Rwanda,1992,1,21.131647727972997,4292
Rwanda,1992,2,23.470519731403293,3577
Rwanda,1992,3,25.68647712812564,2965
Rwanda,1992,4,27.92221132098147,2442
Rwanda,1992,5,30.055598249924685,1950
Rwanda,1992,6,32.107360087961325,1466
Rwanda,1992,7,33.99368182286919,1076
Rwanda,1992,8,35.95983436806686,757
Rwanda,1992,9,37.6708867638569,466
Rwanda,1992,10,39.016683321132476,255
Rwanda,1992,11,40.15224185902784,114
Rwanda,1992,12,40.994548339355845,51
Rwanda,1992,13,39.99955484909077,15
Rwanda,1992,14,39.735329648864365,8
Rwanda,1992,15,40.52940251242813,4
Rwanda,1992,16,37.910546415554464,2
Rwanda,2000,1,21.55199529742554,6539
Rwanda,2000,2,24.005410044543353,5453
Rwanda,2000,3,26.454713481643825,4392
Rwanda,2000,4,28.822112294763844,3422
Rwanda,2000,5,31.132894339594507,2658
Rwanda,2000,6,33.164807352287625,1948
Rwanda,2000,7,35.230519883468425,1382
Rwanda,2000,8,36.77420542909279,897
Rwanda,2000,9,38.016849075015344,490
Rwanda,2000,10,39.07379446105002,247
Rwanda,2000,11,39.72720617576213,111
Rwanda,2000,12,41.114475680845686,48
Rwanda,2000,13,40.39203285416879,10
Rwanda,2000,14,39.31434695088351,4
Rwanda,2000,15,41.916666666666664,1
Rwanda,2005,1,21.570701495800538,7045
Rwanda,2005,2,24.017650111972472,5938
Rwanda,2005,3,26.415248705501956,4851
Rwanda,2005,4,28.764160206970768,3845
Rwanda,2005,5,31.053560550885862,2874
Rwanda,2005,6,33.30421384719079,2119
Rwanda,2005,7,35.303794035241445,1491
Rwanda,2005,8,36.965661083425346,916
Rwanda,2005,9,38.482065981432505,541
Rwanda,2005,10,39.552148660033204,275
Rwanda,2005,11,40.42344998503907,104
Rwanda,2005,12,40.89085923666206,49
Rwanda,2005,13,41.868589720656914,14
Rwanda,2005,14,38.05576958478255,4
Rwanda,2005,15,35.597888666171485,2
Rwanda,2005,16,38.27625620467111,2
Rwanda,2005,17,42.41703401426566,2
Rwanda,2008,1,21.78164606994217,4686
Rwanda,2008,2,24.341428630147245,3859
Rwanda,2008,3,26.859604218684964,3072
Rwanda,2008,4,29.234402105591936,2339
Rwanda,2008,5,31.603370239650438,1690
Rwanda,2008,6,33.71412963036286,1169
Rwanda,2008,7,35.57518800230904,753
Rwanda,2008,8,37.17781085044589,440
Rwanda,2008,9,38.49354811760481,239
Rwanda,2008,10,39.53477524307469,110
Rwanda,2008,11,40.66608271397311,41
Rwanda,2008,12,40.83798939788194,16
Rwanda,2008,13,40.466838177055735,3
Rwanda,2008,14,40.31896853144513,2
Rwanda,2008,15,42.94563869458814,2
Rwanda,2010,1,21.897016358929605,8501
Rwanda,2010,2,24.37934501540628,6824
Rwanda,2010,3,26.843968866699466,5349
Rwanda,2010,4,29.280601560209455,4111
Rwanda,2010,5,31.541924195727635,2980
Rwanda,2010,6,33.68022857926312,2068
Rwanda,2010,7,35.64564369170518,1328
Rwanda,2010,8,37.20649688101766,780
Rwanda,2010,9,38.39013118074059,407
Rwanda,2010,10,39.894516401101754,187
Rwanda,2010,11,40.6933588362438,72
Rwanda,2010,12,41.61886494704965,23
Rwanda,2010,13,42.221255489851856,6
Rwanda,2010,14,42.53646094795546,2
Rwanda,2010,15,38.583333333333336,1
Rwanda,2014,1,22.16774677272672,8736
Rwanda,2014,2,24.84686233952194,6796
Rwanda,2014,3,27.294917445334793,4993
Rwanda,2014,4,29.664428351905368,3608
Rwanda,2014,5,31.781927681493947,2460
Rwanda,2014,6,33.767981481632575,1572
Rwanda,2014,7,35.514744075744375,961
Rwanda,2014,8,36.89274962522857,513
Rwanda,2014,9,38.13876708944317,247
Rwanda,2014,10,39.12764901569364,105
Rwanda,2014,11,40.12626759936545,44
Rwanda,2014,12,41.610619424372175,17
Rwanda,2014,13,43.25937721224236,5
Rwanda,2014,14,42.50000000000001,1
Rwanda,2019,1,22.625243813039976,9214
Rwanda,2019,2,25.53837872037086,7297
Rwanda,2019,3,28.280082236258735,5349
Rwanda,2019,4,30.590801796305303,3650
Rwanda,2019,5,32.63072451215037,2365
Rwanda,2019,6,34.49592470713071,1465
Rwanda,2019,7,36.33019489963499,815
Rwanda,2019,8,37.639674591330284,390
Rwanda,2019,9,38.51185174841913,173
Rwanda,2019,10,39.41944149649691,70
Rwanda,2019,11,41.50844402299897,25
Rwanda,2019,12,40.18140884589728,7
Sao Tome and Principe,2008,1,19.604473090419283,2014
Sao Tome and Principe,2008,2,22.555170637073434,1680
Sao Tome and Principe,2008,3,25.538239392739296,1300
Sao Tome and Principe,2008,4,28.05667983182428,950
Sao Tome and Principe,2008,5,30.43317693401836,634
Sao Tome and Principe,2008,6,32.27937160142736,420
Sao Tome and Principe,2008,7,34.19592436855568,279
Sao Tome and Principe,2008,8,35.886076100398846,170
Sao Tome and Principe,2008,9,37.13162859746045,96
Sao Tome and Principe,2008,10,38.2011038530488,49
Sao Tome and Principe,2008,11,38.26649333110417,19
Sao Tome and Principe,2008,12,40.70873970586171,8
Sao Tome and Principe,2008,13,41.333333333333336,1
Senegal,1992,1,19.007351860020584,4534
Senegal,1992,2,21.44684320375685,3833
Senegal,1992,3,23.717053032708797,3149
Senegal,1992,4,26.01292882744496,2604
Senegal,1992,5,28.319662387066096,2103
Senegal,1992,6,30.499284692417742,1631
Senegal,1992,7,32.50439342403628,1176
Senegal,1992,8,34.2536231884058,805
Senegal,1992,9,35.71719160104987,508
Senegal,1992,10,37.29779411764706,272
Senegal,1992,11,38.403688524590166,122
Senegal,1992,12,39.34775641025641,52
Senegal,1992,13,39.43421052631579,19
Senegal,1992,14,41.733333333333334,5
Senegal,1992,15,40.75,2
Senegal,1997,1,19.443436432445417,6097
Senegal,1997,2,21.996264291606657,5082
Senegal,1997,3,24.320523196556337,4177
Senegal,1997,4,26.671462756029516,3431
Senegal,1997,5,28.965455489236412,2703
Senegal,1997,6,31.199234114493766,2090
Senegal,1997,7,33.22100129785949,1540
Senegal,1997,8,35.13903447519345,1039
Senegal,1997,9,36.711929645767235,652
Senegal,1997,10,38.0922385755424,359
Senegal,1997,11,38.837304306376225,167
Senegal,1997,12,39.58036758325027,67
Senegal,1997,13,40.161227173347164,32
Senegal,1997,14,40.50296704885486,8
Senegal,1997,15,42.40987845904505,3
Senegal,1997,16,44.333333333333336,1
Senegal,2005,1,19.923605088342068,9593
Senegal,2005,2,22.397828624127186,7789
Senegal,2005,3,24.811963543908394,6208
Senegal,2005,4,27.039452307691505,4889
Senegal,2005,5,29.283338769390504,3783
Senegal,2005,6,31.35181651011673,2833
Senegal,2005,7,33.11453619816187,1989
Senegal,2005,8,34.938864358589534,1303
Senegal,2005,9,36.32109791142268,777
Senegal,2005,10,37.725185343127094,431
Senegal,2005,11,38.997982866607025,201
Senegal,2005,12,40.28692939146301,74
Senegal,2005,13,41.31935809073107,19
Senegal,2005,14,42.12440016402058,6
Senegal,2010,1,20.12920633890464,10652
Senegal,2010,2,22.657478181922666,8544
Senegal,2010,3,24.97661455027003,6784
Senegal,2010,4,27.164127799716066,5266
Senegal,2010,5,29.20353601062746,3986
Senegal,2010,6,31.260856531221883,2844
Senegal,2010,7,33.054325865408984,1931
Senegal,2010,8,34.58093587730317,1221
Senegal,2010,9,35.99396184239269,713
Senegal,2010,10,37.201655963196174,358
Senegal,2010,11,37.92260181138079,145
Senegal,2010,12,38.542810841030075,48
Senegal,2010,13,40.526375532019486,11
Senegal,2010,14,39.43116614710036,3
Senegal,2010,15,38.401088629152866,2
Senegal,2010,16,38.75,1
Senegal,2010,17,39.833333333333336,1
Senegal,2012,1,20.391608960996763,5650
Senegal,2012,2,23.022668605040586,4584
Senegal,2012,3,25.457399155062088,3641
Senegal,2012,4,27.754427105856365,2757
Senegal,2012,5,29.86970514749795,2062
Senegal,2012,6,32.17717384550119,1503
Senegal,2012,7,33.991837151485846,1032
Senegal,2012,8,35.91704349138184,665
Senegal,2012,9,37.75274379324241,378
Senegal,2012,10,39.15379488494199,191
Senegal,2012,11,40.54701229266513,65
Senegal,2012,12,42.11200035325369,26
Senegal,2012,13,43.88011205707953,7
Senegal,2012,14,40.166666666666664,1
Senegal,2012,15,41,1
Senegal,2014,1,20.773022243802917,5733
Senegal,2014,2,23.44713378422705,4600
Senegal,2014,3,25.850901362181823,3663
Senegal,2014,4,28.078883869798283,2788
Senegal,2014,5,30.285719411732302,2010
Senegal,2014,6,32.479897338500145,1416
Senegal,2014,7,34.51813686859043,931
Senegal,2014,8,35.999440026556144,605
Senegal,2014,9,37.458339578873534,338
Senegal,2014,10,38.86784438086121,164
Senegal,2014,11,40.51173955401731,78
Senegal,2014,12,41.9338414372876,28
Senegal,2014,13,40.41909388226104,7
Senegal,2014,14,41.62518931453461,4
Senegal,2015,1,20.510439311797782,5906
Senegal,2015,2,23.259706162928275,4781
Senegal,2015,3,25.772046695936844,3796
Senegal,2015,4,28.20041782138309,2950
Senegal,2015,5,30.36783426320972,2126
Senegal,2015,6,32.42234757250274,1501
Senegal,2015,7,34.391365379482146,991
Senegal,2015,8,35.920701365529005,594
Senegal,2015,9,37.3998158339521,355
Senegal,2015,10,38.75431657305519,164
Senegal,2015,11,39.45210077939118,59
Senegal,2015,12,40.952095097375434,21
Senegal,2015,13,41.61277415626242,6
Senegal,2016,1,20.956770353625636,5836
Senegal,2016,2,23.57522804237042,4682
Senegal,2016,3,26.077404957882358,3728
Senegal,2016,4,28.20249339536867,2814
Senegal,2016,5,30.380250818412414,2094
Senegal,2016,6,32.424166899310435,1493
Senegal,2016,7,34.528954781177255,977
Senegal,2016,8,36.23191333179031,583
Senegal,2016,9,38.25103704890349,304
Senegal,2016,10,39.5831455796355,149
Senegal,2016,11,40.200326212315424,56
Senegal,2016,12,42.07879428866248,18
Senegal,2016,13,42.11367055710564,5
Senegal,2016,14,40.083333333333336,1
Senegal,2017,1,20.98520149939163,11111
Senegal,2017,2,23.617804680609318,8829
Senegal,2017,3,26.11859020698089,7019
Senegal,2017,4,28.36157396206461,5401
Senegal,2017,5,30.541596687489623,3951
Senegal,2017,6,32.56492214882728,2768
Senegal,2017,7,34.4370910025479,1816
Senegal,2017,8,36.02332787231405,1064
Senegal,2017,9,37.72907333435291,553
Senegal,2017,10,38.92954578992795,267
Senegal,2017,11,39.98014508381057,109
Senegal,2017,12,40.7062383051706,40
Senegal,2017,13,42.92295579491377,13
Senegal,2017,14,43.446489056817526,3
Senegal,2018,1,21.257612439114666,6193
Senegal,2018,2,23.859491020269502,4977
Senegal,2018,3,26.360122813430877,3926
Senegal,2018,4,28.59929328970297,3000
Senegal,2018,5,30.920500222763508,2194
Senegal,2018,6,32.937597361826384,1547
Senegal,2018,7,34.60088114988817,1002
Senegal,2018,8,36.05916641467942,577
Senegal,2018,9,37.582014578502275,285
Senegal,2018,10,39.40266524258037,143
Senegal,2018,11,40.232331392234585,46
Senegal,2018,12,41.98779818455207,18
Senegal,2018,13,43.535512822172414,4
Senegal,2018,14,47.083333333333336,1
Senegal,2019,1,21.16102190771251,5733
Senegal,2019,2,23.769180039350495,4549
Senegal,2019,3,26.29026939314737,3556
Senegal,2019,4,28.57890402805096,2701
Senegal,2019,5,30.7482636834038,1937
Senegal,2019,6,32.81981206122129,1330
Senegal,2019,7,34.84935140851834,839
Senegal,2019,8,36.4690863882133,489
Senegal,2019,9,38.07798421303585,249
Senegal,2019,10,39.368440992452825,114
Senegal,2019,11,39.994521065035045,45
Senegal,2019,12,41.346913491321665,18
Senegal,2019,13,40.84805164882871,2
Senegal,2023,1,20.962666825361346,10718
Senegal,2023,2,23.759882175589954,8528
Senegal,2023,3,26.367512689635006,6602
Senegal,2023,4,28.68354195344723,4943
Senegal,2023,5,30.57367303029574,3498
Senegal,2023,6,32.46064276851659,2349
Senegal,2023,7,34.28929395379222,1444
Senegal,2023,8,35.670182160797175,783
Senegal,2023,9,36.70306959409061,371
Senegal,2023,10,37.369501641761886,154
Senegal,2023,11,38.27287072484843,61
Senegal,2023,12,38.80223056153345,23
Senegal,2023,13,38.68196573261864,11
Senegal,2023,14,37.90367453032885,4
Senegal,2023,15,40.416666666666664,1
South Africa,1998,1,20.50917672229211,8223
South Africa,1998,2,24.108123630954914,5758
South Africa,1998,3,26.950906169190716,3693
South Africa,1998,4,29.363928013701425,2295
South Africa,1998,5,31.436101528042485,1366
South Africa,1998,6,33.27604012875533,777
South Africa,1998,7,34.53124760711242,405
South Africa,1998,8,35.984535655866,208
South Africa,1998,9,36.95472955415564,109
South Africa,1998,10,38.402454670652816,62
South Africa,1998,11,38.80999157983492,25
South Africa,1998,12,39.640219310274645,7
South Africa,1998,13,42.0552925494296,5
South Africa,1998,14,45.416666666666664,1
South Africa,2016,1,21.01483445400903,6124
South Africa,2016,2,25.717826575732285,4100
South Africa,2016,3,29.26570634093272,2157
South Africa,2016,4,31.640824436342964,985
South Africa,2016,5,33.05263293889989,441
South Africa,2016,6,34.28675861009077,189
South Africa,2016,7,35.78159360937246,82
South Africa,2016,8,36.71217711130493,36
South Africa,2016,9,37.4088813195021,17
South Africa,2016,10,37.044369177160725,7
South Africa,2016,11,37.63135621685567,4
South Africa,2016,12,43.10316682910451,2
Zimbabwe,1994,1,19.372265642111806,4388
Zimbabwe,1994,2,22.015524074050756,3418
Zimbabwe,1994,3,24.583163959925827,2620
Zimbabwe,1994,4,27.04469595500676,2025
Zimbabwe,1994,5,29.3629608403504,1525
Zimbabwe,1994,6,31.488126592490854,1099
Zimbabwe,1994,7,33.46642246029132,743
Zimbabwe,1994,8,34.92565366536782,457
Zimbabwe,1994,9,36.413786755721695,265
Zimbabwe,1994,10,37.94171601977316,142
Zimbabwe,1994,11,39.957317863834476,61
Zimbabwe,1994,12,41.72618750116403,26
Zimbabwe,1994,13,41.04117058956529,5
Zimbabwe,1994,14,40,1
Zimbabwe,1994,15,40,1
Zimbabwe,1994,16,41.666666666666664,1
Zimbabwe,1999,1,19.64375617671353,4207
Zimbabwe,1999,2,22.46227017711282,3090
Zimbabwe,1999,3,25.120591109012658,2224
Zimbabwe,1999,4,27.585232842722654,1596
Zimbabwe,1999,5,29.86171940745587,1131
Zimbabwe,1999,6,32.15192207441719,796
Zimbabwe,1999,7,34.124675032253165,512
Zimbabwe,1999,8,35.54120100817269,306
Zimbabwe,1999,9,36.93143826684621,175
Zimbabwe,1999,10,37.17821550639806,80
Zimbabwe,1999,11,39.05904321434678,38
Zimbabwe,1999,12,39.7177379439377,19
Zimbabwe,1999,13,39.764224427367004,6
Zimbabwe,1999,14,42.83333333333333,2
Zimbabwe,1999,15,43.25000000000001,1
Zimbabwe,1999,16,45.66666666666666,1
Zimbabwe,2005,1,19.749679002079137,6281
Zimbabwe,2005,2,22.847680195587035,4678
Zimbabwe,2005,3,25.54239540982592,3167
Zimbabwe,2005,4,28.16461234985224,2092
Zimbabwe,2005,5,30.329837499543444,1359
Zimbabwe,2005,6,32.50225818944717,845
Zimbabwe,2005,7,34.3215893296674,508
Zimbabwe,2005,8,35.97343418028026,287
Zimbabwe,2005,9,36.87503668246604,143
Zimbabwe,2005,10,37.688178290569,75
Zimbabwe,2005,11,39.6584764010439,35
Zimbabwe,2005,12,40.69708938060637,13
Zimbabwe,2005,13,40.600453752348365,4
Zimbabwe,2005,14,40.82084645413403,2
Zimbabwe,2010,1,20.00629824404178,6725
Zimbabwe,2010,2,23.291975134216482,5003
Zimbabwe,2010,3,26.438292973933734,3221
Zimbabwe,2010,4,29.048914953984745,1961
Zimbabwe,2010,5,31.261693965830872,1117
Zimbabwe,2010,6,33.1729797709971,617
Zimbabwe,2010,7,35.215389383258234,332
Zimbabwe,2010,8,36.125104040404715,167
Zimbabwe,2010,9,37.42728097067712,75
Zimbabwe,2010,10,39.002074445761494,32
Zimbabwe,2010,11,38.296391755293136,14
Zimbabwe,2010,12,36.828215948483574,8
Zimbabwe,2010,13,39.65624761757842,3
Zimbabwe,2010,14,42.316791632393816,2
Zimbabwe,2010,15,43.83638109821825,2
Zimbabwe,2015,1,20.078452110393524,7253
Zimbabwe,2015,2,23.618452822161654,5592
Zimbabwe,2015,3,26.936807332980052,3715
Zimbabwe,2015,4,29.71509277150504,2120
Zimbabwe,2015,5,31.75359695143014,1082
Zimbabwe,2015,6,33.52875282838075,531
Zimbabwe,2015,7,34.64179285993538,245
Zimbabwe,2015,8,35.87591890421485,125
Zimbabwe,2015,9,36.7263741048564,68
Zimbabwe,2015,10,38.23307049784837,37
Zimbabwe,2015,11,39.19108599942678,13
Zimbabwe,2015,12,37.961178815635314,6
Zimbabwe,2015,13,38.63540083741189,3
Zimbabwe,2015,14,45.583333333333336,1
Eswatini,2006,1,19.159278930340736,3488
Eswatini,2006,2,22.26393753506246,2520
Eswatini,2006,3,24.926046526751495,1770
Eswatini,2006,4,27.3149547691957,1244
Eswatini,2006,5,29.35408748708819,878
Eswatini,2006,6,31.39626729981302,605
Eswatini,2006,7,32.99829988313689,387
Eswatini,2006,8,34.652725459325836,245
Eswatini,2006,9,36.19676317841508,137
Eswatini,2006,10,36.77293531428412,72
Eswatini,2006,11,38.054979017306636,39
Eswatini,2006,12,39.021006797772145,14
Eswatini,2006,13,37.49003897551516,5
Eswatini,2006,14,37.162104882517085,3
Eswatini,2006,15,37.8500965561635,2
Eswatini,2006,16,43.583333333333336,1
Togo,1998,1,19.844264987396933,6289
Togo,1998,2,22.718471898512565,5195
Togo,1998,3,25.214654827309012,4249
Togo,1998,4,27.541155456530355,3372
Togo,1998,5,29.824396186410606,2556
Togo,1998,6,32.04020198817526,1851
Togo,1998,7,34.00180120412067,1250
Togo,1998,8,35.875596154223224,782
Togo,1998,9,37.3547603300813,420
Togo,1998,10,38.42207526069477,203
Togo,1998,11,39.742870422730775,70
Togo,1998,12,41.4371483537531,23
Togo,1998,13,40.54298262030879,6
Togo,1998,14,41.5446254921406,3
Togo,2013,1,20.717018918915176,6944
Togo,2013,2,23.73060068017721,5573
Togo,2013,3,26.345804829245118,4389
Togo,2013,4,28.580445150456672,3318
Togo,2013,5,30.732368443872996,2364
Togo,2013,6,32.794744732812546,1573
Togo,2013,7,34.68676955660725,1017
Togo,2013,8,36.03900090072371,576
Togo,2013,9,37.98539534032578,313
Togo,2013,10,39.663498369158525,136
Togo,2013,11,40.45795579123525,47
Togo,2013,12,40.918340900285706,14
Uganda,1995,1,18.409064037103725,5465
Uganda,1995,2,20.785291984178787,4407
Uganda,1995,3,22.986761886946127,3466
Uganda,1995,4,25.246368235125136,2720
Uganda,1995,5,27.431729225042606,2119
Uganda,1995,6,29.520649260179383,1593
Uganda,1995,7,31.42418091712541,1161
Uganda,1995,8,33.256380900477424,792
Uganda,1995,9,34.79612203544658,478
Uganda,1995,10,36.39970776398822,284
Uganda,1995,11,37.43933868981206,145
Uganda,1995,12,38.242292760884474,58
Uganda,1995,13,38.99147856901009,30
Uganda,1995,14,37.65663077223775,14
Uganda,1995,15,39.380714471885774,10
Uganda,1995,16,39.36104723753848,7
Uganda,1995,17,41.44933620043774,3
Uganda,2001,1,18.539518079545648,5501
Uganda,2001,2,20.868307909016377,4555
Uganda,2001,3,23.189976210280907,3673
Uganda,2001,4,25.47672182422881,2901
Uganda,2001,5,27.759910709647748,2193
Uganda,2001,6,29.89216573115672,1636
Uganda,2001,7,32.01078455496359,1180
Uganda,2001,8,33.90901114258568,782
Uganda,2001,9,35.536201619146595,494
Uganda,2001,10,36.69964826780465,267
Uganda,2001,11,37.64910722197809,133
Uganda,2001,12,38.908859785452414,59
Uganda,2001,13,39.54390317848318,20
Uganda,2001,14,40.679790444919206,10
Uganda,2001,15,38.95898966830611,3
Uganda,2001,16,40.146337880256176,2
Uganda,2001,17,39.75,1
Uganda,2006,1,18.62758204428936,6417
Uganda,2006,2,21.017544867944277,5466
Uganda,2006,3,23.32142164640708,4626
Uganda,2006,4,25.563037086708203,3812
Uganda,2006,5,27.7732950998118,3064
Uganda,2006,6,29.887544419134525,2343
Uganda,2006,7,31.944892218719094,1699
Uganda,2006,8,33.82906200886331,1163
Uganda,2006,9,35.655584346505314,727
Uganda,2006,10,37.20735381488977,417
Uganda,2006,11,38.63267172048453,219
Uganda,2006,12,39.433699331302215,93
Uganda,2006,13,40.028903583677945,30
Uganda,2006,14,39.56309701359222,12
Uganda,2006,15,38.75,1
Uganda,2006,16,44.25,1
Uganda,2011,1,18.687562527063132,6393
Uganda,2011,2,21.107781540884513,5421
Uganda,2011,3,23.43406822228319,4429
Uganda,2011,4,25.665846717096283,3611
Uganda,2011,5,27.85721990104846,2785
Uganda,2011,6,30.02918314183897,2133
Uganda,2011,7,31.98579194874988,1539
Uganda,2011,8,33.959261382002566,1023
Uganda,2011,9,35.66810761367563,621
Uganda,2011,10,36.82946789688587,346
Uganda,2011,11,38.382978241454964,172
Uganda,2011,12,39.778715683282826,83
Uganda,2011,13,40.027409387563814,36
Uganda,2011,14,40.96004800304429,13
Uganda,2011,15,38.91798002979413,4
Uganda,2016,1,19.118910154989234,13745
Uganda,2016,2,21.584873438069703,11358
Uganda,2016,3,23.955987486825013,9096
Uganda,2016,4,26.26668921712805,7156
Uganda,2016,5,28.432692400248673,5468
Uganda,2016,6,30.425754512144064,4012
Uganda,2016,7,32.331159330637306,2867
Uganda,2016,8,34.088231491356574,1884
Uganda,2016,9,35.57112760423561,1138
Uganda,2016,10,36.8136747231454,642
Uganda,2016,11,37.7268807791463,304
Uganda,2016,12,38.823752731859436,151
Uganda,2016,13,39.97731507295265,54
Uganda,2016,14,40.45175751117748,19
Uganda,2016,15,39.35649391307271,6
Uganda,2016,16,39.502007045863,3
Uganda,2016,17,39.09301107123011,2
Uganda,2016,18,44.666666666666664,1
Tanzania,1991,1,18.847567925384258,6913
Tanzania,1991,2,21.334663025175633,5552
Tanzania,1991,3,23.75014440485821,4420
Tanzania,1991,4,26.151891845223986,3514
Tanzania,1991,5,28.539308746420225,2786
Tanzania,1991,6,30.74806039214939,2079
Tanzania,1991,7,32.73625138384964,1497
Tanzania,1991,8,34.56524494393745,1023
Tanzania,1991,9,36.210613296675405,669
Tanzania,1991,10,37.65121267496853,366
Tanzania,1991,11,38.81060157974261,175
Tanzania,1991,12,39.669051402109375,93
Tanzania,1991,13,40.87278442462962,35
Tanzania,1991,14,42.37081242844103,13
Tanzania,1991,15,42.35109872412162,5
Tanzania,1991,16,43.08500435538857,3
Tanzania,1996,1,19.0562337014823,6083
Tanzania,1996,2,21.60382006473614,4832
Tanzania,1996,3,24.03998659707225,3864
Tanzania,1996,4,26.40707658697716,3028
Tanzania,1996,5,28.69683776480886,2313
Tanzania,1996,6,30.91035037904945,1724
Tanzania,1996,7,32.98009359838902,1222
Tanzania,1996,8,34.90831650086862,814
Tanzania,1996,9,36.25458655031549,502
Tanzania,1996,10,37.95025634861292,295
Tanzania,1996,11,39.320218950633695,138
Tanzania,1996,12,39.808820344035546,55
Tanzania,1996,13,39.46442446524023,12
Tanzania,1996,14,39.62968711681728,6
Tanzania,1996,15,42.62499999999999,2
Tanzania,1999,1,19.036124799459635,2935
Tanzania,1999,2,21.558561234439203,2340
Tanzania,1999,3,24.059038051446603,1860
Tanzania,1999,4,26.612639130406716,1446
Tanzania,1999,5,28.85600879748589,1091
Tanzania,1999,6,31.079845992612512,799
Tanzania,1999,7,32.92559497369785,561
Tanzania,1999,8,34.985741281277676,402
Tanzania,1999,9,36.57236216766605,248
Tanzania,1999,10,37.737650878946994,146
Tanzania,1999,11,38.715766430187706,64
Tanzania,1999,12,40.553109886520254,37
Tanzania,1999,13,42.66972273090874,19
Tanzania,1999,14,43.955120852968406,4
Tanzania,2004,1,19.29192101811623,7573
Tanzania,2004,2,22.040189763647163,6207
Tanzania,2004,3,24.557037109259376,4812
Tanzania,2004,4,26.904551614821546,3666
Tanzania,2004,5,29.162158410484782,2751
Tanzania,2004,6,31.202929715100165,2048
Tanzania,2004,7,33.16504375957139,1416
Tanzania,2004,8,35.01420163730312,931
Tanzania,2004,9,36.85030155658436,579
Tanzania,2004,10,38.21392694728527,330
Tanzania,2004,11,39.848666421199134,152
Tanzania,2004,12,40.085668712802075,56
Tanzania,2004,13,41.13267387208289,26
Tanzania,2004,14,42.14865851761513,7
